Thickness (m),Diameter (m),Density (kN/m³),n,Pressure (MPa),Material,Alpha1,Bcon1,Ccon1
0.396,4.95,18,14,10,Brick,0.3313,4,12
0.396,4.95,18,16,10,Brick,0.32116,4,13
0.396,4.95,18,18,10,Brick,0.31456,5,15
0.396,4.95,18,20,10,Brick,0.30845,5,17
0.396,4.95,18,22,10,Brick,0.30349,6,18
0.396,4.95,18,24,10,Brick,0.29868,6,20
0.396,4.95,18,26,10,Brick,0.29574,7,21
0.396,4.95,18,28,10,Brick,0.2918,7,23
0.396,4.95,18,30,10,Brick,0.29006,8,24
0.396,4.95,18,32,10,Brick,0.28673,8,26
0.396,4.95,18,34,10,Brick,0.28573,9,27
0.396,4.95,18,36,10,Brick,0.28284,9,29
0.396,4.95,18,38,10,Brick,0.28233,10,30
0.396,4.95,18,40,10,Brick,0.27977,10,32
0.396,4.95,18,42,10,Brick,0.27932,11,34
0.396,4.95,18,44,10,Brick,0.2773,11,35
0.396,4.95,18,46,10,Brick,0.27676,12,37
0.396,4.95,18,48,10,Brick,0.27526,12,38
0.396,4.95,18,50,10,Brick,0.27467,13,40
0.396,4.95,18,52,10,Brick,0.27355,13,41
0.396,4.95,18,54,10,Brick,0.27293,14,43
0.396,4.95,18,56,10,Brick,0.27209,14,44
0.396,4.95,18,58,10,Brick,0.27146,15,46
0.396,4.95,18,60,10,Brick,0.27064,15,48
0.56925,4.95,18,8,10,Brick,0.27064,15,48
0.56925,4.95,18,10,10,Brick,0.27064,15,48
0.56925,4.95,18,12,10,Brick,0.27064,15,48
0.56925,4.95,18,14,10,Brick,0.27064,15,48
0.56925,4.95,18,16,10,Brick,0.27064,15,48
0.56925,4.95,18,18,10,Brick,0.27064,15,48
0.56925,4.95,18,20,10,Brick,0.27064,15,48
0.56925,4.95,18,22,10,Brick,0.27064,15,48
0.56925,4.95,18,24,10,Brick,0.27064,15,48
0.56925,4.95,18,26,10,Brick,0.27064,15,48
0.56925,4.95,18,28,10,Brick,0.27064,15,48
0.56925,4.95,18,30,10,Brick,0.27064,15,48
0.56925,4.95,18,32,10,Brick,0.27064,15,48
0.56925,4.95,18,34,10,Brick,0.27064,15,48
0.56925,4.95,18,36,10,Brick,0.27064,15,48
0.56925,4.95,18,38,10,Brick,0.27064,15,48
0.56925,4.95,18,40,10,Brick,0.27064,15,48
0.56925,4.95,18,42,10,Brick,0.27064,15,48
0.56925,4.95,18,44,10,Brick,0.27064,15,48
0.56925,4.95,18,46,10,Brick,0.27064,15,48
0.56925,4.95,18,48,10,Brick,0.27064,15,48
0.56925,4.95,18,50,10,Brick,0.27707,15,50
0.56925,4.95,18,52,10,Brick,0.29853,15,52
0.56925,4.95,18,54,10,Brick,0.35068,15,54
0.56925,4.95,18,56,10,Brick,0.35289,16,42
0.56925,4.95,18,58,10,Brick,0.35063,17,44
0.56925,4.95,18,60,10,Brick,0.35174,18,45
0.7425,4.95,18,8,10,Brick,0.35174,18,45
0.7425,4.95,18,10,10,Brick,0.35174,18,45
0.7425,4.95,18,12,10,Brick,0.35174,18,45
0.7425,4.95,18,14,10,Brick,0.35174,18,45
0.7425,4.95,18,16,10,Brick,0.35174,18,45
0.7425,4.95,18,18,10,Brick,0.35174,18,45
0.7425,4.95,18,20,10,Brick,0.35174,18,45
0.7425,4.95,18,22,10,Brick,0.35174,18,45
0.7425,4.95,18,24,10,Brick,0.35174,18,45
0.7425,4.95,18,26,10,Brick,0.35174,18,45
0.7425,4.95,18,28,10,Brick,0.35174,18,45
0.7425,4.95,18,30,10,Brick,0.35174,18,45
0.7425,4.95,18,32,10,Brick,0.35174,18,45
0.7425,4.95,18,34,10,Brick,0.35174,18,45
0.7425,4.95,18,36,10,Brick,0.35174,18,45
0.7425,4.95,18,38,10,Brick,0.35174,18,45
0.7425,4.95,18,40,10,Brick,0.35174,18,45
0.7425,4.95,18,42,10,Brick,0.35174,18,45
0.7425,4.95,18,44,10,Brick,0.35174,18,45
0.7425,4.95,18,46,10,Brick,0.35273,18,46
0.7425,4.95,18,48,10,Brick,0.36258,18,48
0.7425,4.95,18,50,10,Brick,0.38772,17,50
0.7425,4.95,18,52,10,Brick,0.43712,17,37
0.7425,4.95,18,54,10,Brick,0.43918,17,39
0.7425,4.95,18,56,10,Brick,0.43578,18,40
0.7425,4.95,18,58,10,Brick,0.43514,19,42
0.7425,4.95,18,60,10,Brick,0.43636,19,43
0.396,4.95,25,8,50,Stone,0.37227,2,7
0.396,4.95,25,10,50,Stone,0.35904,3,9
0.396,4.95,25,12,50,Stone,0.34429,3,10
0.396,4.95,25,14,50,Stone,0.33373,4,12
0.396,4.95,25,16,50,Stone,0.32531,4,13
0.396,4.95,25,18,50,Stone,0.31757,5,15
0.396,4.95,25,20,50,Stone,0.31167,5,17
0.396,4.95,25,22,50,Stone,0.30688,6,18
0.396,4.95,25,24,50,Stone,0.3022,6,20
0.396,4.95,25,26,50,Stone,0.29941,7,21
0.396,4.95,25,28,50,Stone,0.29555,7,23
0.396,4.95,25,30,50,Stone,0.29392,8,24
0.396,4.95,25,32,50,Stone,0.29064,8,26
0.396,4.95,25,34,50,Stone,0.28974,9,27
0.396,4.95,25,36,50,Stone,0.28688,9,29
0.396,4.95,25,38,50,Stone,0.28605,10,31
0.396,4.95,25,40,50,Stone,0.28392,10,32
0.396,4.95,25,42,50,Stone,0.28299,11,34
0.396,4.95,25,44,50,Stone,0.28153,11,35
0.396,4.95,25,46,50,Stone,0.28056,12,37
0.396,4.95,25,48,50,Stone,0.27955,12,38
0.396,4.95,25,50,50,Stone,0.27857,13,40
0.396,4.95,25,52,50,Stone,0.27779,13,42
0.396,4.95,25,54,50,Stone,0.27691,14,43
0.396,4.95,25,56,50,Stone,0.27613,14,45
0.396,4.95,25,58,50,Stone,0.27552,15,46
0.396,4.95,25,60,50,Stone,0.27473,15,48
0.56925,4.95,25,8,50,Stone,0.27473,15,48
0.56925,4.95,25,10,50,Stone,0.27473,15,48
0.56925,4.95,25,12,50,Stone,0.27473,15,48
0.56925,4.95,25,14,50,Stone,0.27473,15,48
0.56925,4.95,25,16,50,Stone,0.27473,15,48
0.56925,4.95,25,18,50,Stone,0.27473,15,48
0.56925,4.95,25,20,50,Stone,0.27473,15,48
0.56925,4.95,25,22,50,Stone,0.27473,15,48
0.56925,4.95,25,24,50,Stone,0.27473,15,48
0.56925,4.95,25,26,50,Stone,0.27473,15,48
0.56925,4.95,25,28,50,Stone,0.27473,15,48
0.56925,4.95,25,30,50,Stone,0.27473,15,48
0.56925,4.95,25,32,50,Stone,0.27473,15,48
0.56925,4.95,25,34,50,Stone,0.27473,15,48
0.56925,4.95,25,36,50,Stone,0.27473,15,48
0.56925,4.95,25,38,50,Stone,0.27473,15,48
0.56925,4.95,25,40,50,Stone,0.27473,15,48
0.56925,4.95,25,42,50,Stone,0.27473,15,48
0.56925,4.95,25,44,50,Stone,0.27473,15,48
0.56925,4.95,25,46,50,Stone,0.27473,15,48
0.56925,4.95,25,48,50,Stone,0.27473,15,48
0.56925,4.95,25,50,50,Stone,0.28051,15,50
0.56925,4.95,25,52,50,Stone,0.30138,15,52
0.56925,4.95,25,54,50,Stone,0.35303,15,54
0.56925,4.95,25,56,50,Stone,0.35596,16,42
0.56925,4.95,25,58,50,Stone,0.3568,17,44
0.56925,4.95,25,60,50,Stone,0.35552,17,45
0.7425,4.95,25,8,50,Stone,0.35552,17,45
0.7425,4.95,25,10,50,Stone,0.35552,17,45
0.7425,4.95,25,12,50,Stone,0.35552,17,45
0.7425,4.95,25,14,50,Stone,0.35552,17,45
0.7425,4.95,25,16,50,Stone,0.35552,17,45
0.7425,4.95,25,18,50,Stone,0.35552,17,45
0.7425,4.95,25,20,50,Stone,0.35552,17,45
0.7425,4.95,25,22,50,Stone,0.35552,17,45
0.7425,4.95,25,24,50,Stone,0.35552,17,45
0.7425,4.95,25,26,50,Stone,0.35552,17,45
0.7425,4.95,25,28,50,Stone,0.35552,17,45
0.7425,4.95,25,30,50,Stone,0.35552,17,45
0.7425,4.95,25,32,50,Stone,0.35552,17,45
0.7425,4.95,25,34,50,Stone,0.35552,17,45
0.7425,4.95,25,36,50,Stone,0.35552,17,45
0.7425,4.95,25,38,50,Stone,0.35552,17,45
0.7425,4.95,25,40,50,Stone,0.35552,17,45
0.7425,4.95,25,42,50,Stone,0.35552,17,45
0.7425,4.95,25,44,50,Stone,0.35552,17,45
0.7425,4.95,25,46,50,Stone,0.35601,17,46
0.7425,4.95,25,48,50,Stone,0.36459,17,48
0.7425,4.95,25,50,50,Stone,0.38849,17,50
0.7425,4.95,25,52,50,Stone,0.44005,17,52
0.7425,4.95,25,54,50,Stone,0.44256,17,39
0.7425,4.95,25,56,50,Stone,0.44104,18,40
0.7425,4.95,25,58,50,Stone,0.44324,19,42
0.7425,4.95,25,60,50,Stone,0.4399,19,43
0.4,5,18,8,10,Brick,0.37121,2,7
0.4,5,18,10,10,Brick,0.35736,3,9
0.4,5,18,12,10,Brick,0.34048,3,10
0.4,5,18,14,10,Brick,0.3313,4,12
0.4,5,18,16,10,Brick,0.32116,4,13
0.4,5,18,18,10,Brick,0.31456,5,15
0.4,5,18,20,10,Brick,0.30845,5,17
0.4,5,18,22,10,Brick,0.30349,6,18
0.4,5,18,24,10,Brick,0.29868,6,20
0.4,5,18,26,10,Brick,0.29574,7,21
0.4,5,18,28,10,Brick,0.2918,7,23
0.4,5,18,30,10,Brick,0.29006,8,24
0.4,5,18,32,10,Brick,0.28673,8,26
0.4,5,18,34,10,Brick,0.28573,9,27
0.4,5,18,36,10,Brick,0.28284,9,29
0.4,5,18,38,10,Brick,0.28233,10,30
0.4,5,18,40,10,Brick,0.27977,10,32
0.4,5,18,42,10,Brick,0.27932,11,34
0.4,5,18,44,10,Brick,0.2773,11,35
0.4,5,18,46,10,Brick,0.27676,12,37
0.4,5,18,48,10,Brick,0.27526,12,38
0.4,5,18,50,10,Brick,0.27467,13,40
0.4,5,18,52,10,Brick,0.27355,13,41
0.4,5,18,54,10,Brick,0.27293,14,43
0.4,5,18,56,10,Brick,0.27209,14,44
0.4,5,18,58,10,Brick,0.27146,15,46
0.4,5,18,60,10,Brick,0.27064,15,48
0.575,5,18,8,10,Brick,0.27064,15,48
0.575,5,18,10,10,Brick,0.27064,15,48
0.575,5,18,12,10,Brick,0.27064,15,48
0.575,5,18,14,10,Brick,0.27064,15,48
0.575,5,18,16,10,Brick,0.27064,15,48
0.575,5,18,18,10,Brick,0.27064,15,48
0.575,5,18,20,10,Brick,0.27064,15,48
0.575,5,18,22,10,Brick,0.27064,15,48
0.575,5,18,24,10,Brick,0.27064,15,48
0.575,5,18,26,10,Brick,0.27064,15,48
0.575,5,18,28,10,Brick,0.27064,15,48
0.575,5,18,30,10,Brick,0.27064,15,48
0.575,5,18,32,10,Brick,0.27064,15,48
0.575,5,18,34,10,Brick,0.27064,15,48
0.575,5,18,36,10,Brick,0.27064,15,48
0.575,5,18,38,10,Brick,0.27064,15,48
0.575,5,18,40,10,Brick,0.27064,15,48
0.575,5,18,42,10,Brick,0.27064,15,48
0.575,5,18,44,10,Brick,0.27064,15,48
0.575,5,18,46,10,Brick,0.27064,15,48
0.575,5,18,48,10,Brick,0.27064,15,48
0.575,5,18,50,10,Brick,0.27707,15,50
0.575,5,18,52,10,Brick,0.29853,15,52
0.575,5,18,54,10,Brick,0.35068,15,54
0.575,5,18,56,10,Brick,0.35289,16,42
0.575,5,18,58,10,Brick,0.35063,17,44
0.575,5,18,60,10,Brick,0.35174,18,45
0.75,5,18,8,10,Brick,0.35174,18,45
0.75,5,18,10,10,Brick,0.35174,18,45
0.75,5,18,12,10,Brick,0.35174,18,45
0.75,5,18,14,10,Brick,0.35174,18,45
0.75,5,18,16,10,Brick,0.35174,18,45
0.75,5,18,18,10,Brick,0.35174,18,45
0.75,5,18,20,10,Brick,0.35174,18,45
0.75,5,18,22,10,Brick,0.35174,18,45
0.75,5,18,24,10,Brick,0.35174,18,45
0.75,5,18,26,10,Brick,0.35174,18,45
0.75,5,18,28,10,Brick,0.35174,18,45
0.75,5,18,30,10,Brick,0.35174,18,45
0.75,5,18,32,10,Brick,0.35174,18,45
0.75,5,18,34,10,Brick,0.35174,18,45
0.75,5,18,36,10,Brick,0.35174,18,45
0.75,5,18,38,10,Brick,0.35174,18,45
0.75,5,18,40,10,Brick,0.35174,18,45
0.75,5,18,42,10,Brick,0.35174,18,45
0.75,5,18,44,10,Brick,0.35174,18,45
0.75,5,18,46,10,Brick,0.35273,18,46
0.75,5,18,48,10,Brick,0.36258,18,48
0.75,5,18,50,10,Brick,0.38772,17,50
0.75,5,18,52,10,Brick,0.43712,17,37
0.75,5,18,54,10,Brick,0.43918,17,39
0.75,5,18,56,10,Brick,0.43578,18,40
0.75,5,18,58,10,Brick,0.43514,19,42
0.75,5,18,60,10,Brick,0.43636,19,43
0.4,5,25,8,50,Stone,0.37227,2,7
0.4,5,25,10,50,Stone,0.35904,3,9
0.4,5,25,12,50,Stone,0.34429,3,10
0.4,5,25,14,50,Stone,0.33373,4,12
0.4,5,25,16,50,Stone,0.32531,4,13
0.4,5,25,18,50,Stone,0.31757,5,15
0.4,5,25,20,50,Stone,0.31167,5,17
0.4,5,25,22,50,Stone,0.30688,6,18
0.4,5,25,24,50,Stone,0.3022,6,20
0.4,5,25,26,50,Stone,0.29941,7,21
0.4,5,25,28,50,Stone,0.29555,7,23
0.4,5,25,30,50,Stone,0.29392,8,24
0.4,5,25,32,50,Stone,0.29064,8,26
0.4,5,25,34,50,Stone,0.28974,9,27
0.4,5,25,36,50,Stone,0.28688,9,29
0.4,5,25,38,50,Stone,0.28605,10,31
0.4,5,25,40,50,Stone,0.28392,10,32
0.4,5,25,42,50,Stone,0.28299,11,34
0.4,5,25,44,50,Stone,0.28153,11,35
0.4,5,25,46,50,Stone,0.28056,12,37
0.4,5,25,48,50,Stone,0.27955,12,38
0.4,5,25,50,50,Stone,0.27857,13,40
0.4,5,25,52,50,Stone,0.27779,13,42
0.4,5,25,54,50,Stone,0.27691,14,43
0.4,5,25,56,50,Stone,0.27613,14,45
0.4,5,25,58,50,Stone,0.27552,15,46
0.4,5,25,60,50,Stone,0.27473,15,48
0.575,5,25,8,50,Stone,0.27473,15,48
0.575,5,25,10,50,Stone,0.27473,15,48
0.575,5,25,12,50,Stone,0.27473,15,48
0.575,5,25,14,50,Stone,0.27473,15,48
0.575,5,25,16,50,Stone,0.27473,15,48
0.575,5,25,18,50,Stone,0.27473,15,48
0.575,5,25,20,50,Stone,0.27473,15,48
0.575,5,25,22,50,Stone,0.27473,15,48
0.575,5,25,24,50,Stone,0.27473,15,48
0.575,5,25,26,50,Stone,0.27473,15,48
0.575,5,25,28,50,Stone,0.27473,15,48
0.575,5,25,30,50,Stone,0.27473,15,48
0.575,5,25,32,50,Stone,0.27473,15,48
0.575,5,25,34,50,Stone,0.27473,15,48
0.575,5,25,36,50,Stone,0.27473,15,48
0.575,5,25,38,50,Stone,0.27473,15,48
0.575,5,25,40,50,Stone,0.27473,15,48
0.575,5,25,42,50,Stone,0.27473,15,48
0.575,5,25,44,50,Stone,0.27473,15,48
0.575,5,25,46,50,Stone,0.27473,15,48
0.575,5,25,48,50,Stone,0.27473,15,48
0.575,5,25,50,50,Stone,0.28051,15,50
0.575,5,25,52,50,Stone,0.30138,15,52
0.575,5,25,54,50,Stone,0.35303,15,54
0.575,5,25,56,50,Stone,0.35596,16,42
0.575,5,25,58,50,Stone,0.3568,17,44
0.575,5,25,60,50,Stone,0.35552,17,45
0.75,5,25,8,50,Stone,0.35552,17,45
0.75,5,25,10,50,Stone,0.35552,17,45
0.75,5,25,12,50,Stone,0.35552,17,45
0.75,5,25,14,50,Stone,0.35552,17,45
0.75,5,25,16,50,Stone,0.35552,17,45
0.75,5,25,18,50,Stone,0.35552,17,45
0.75,5,25,20,50,Stone,0.35552,17,45
0.75,5,25,22,50,Stone,0.35552,17,45
0.75,5,25,24,50,Stone,0.35552,17,45
0.75,5,25,26,50,Stone,0.35552,17,45
0.75,5,25,28,50,Stone,0.35552,17,45
0.75,5,25,30,50,Stone,0.35552,17,45
0.75,5,25,32,50,Stone,0.35552,17,45
0.75,5,25,34,50,Stone,0.35552,17,45
0.75,5,25,36,50,Stone,0.35552,17,45
0.75,5,25,38,50,Stone,0.35552,17,45
0.75,5,25,40,50,Stone,0.35552,17,45
0.75,5,25,42,50,Stone,0.35552,17,45
0.75,5,25,44,50,Stone,0.35552,17,45
0.75,5,25,46,50,Stone,0.35601,17,46
0.75,5,25,48,50,Stone,0.36459,17,48
0.75,5,25,50,50,Stone,0.38849,17,50
0.75,5,25,52,50,Stone,0.44005,17,52
0.75,5,25,54,50,Stone,0.44256,17,39
0.75,5,25,56,50,Stone,0.44104,18,40
0.75,5,25,58,50,Stone,0.44324,19,42
0.75,5,25,60,50,Stone,0.4399,19,43
0.404,5.05,18,8,10,Brick,0.37121,2,7
0.404,5.05,18,10,10,Brick,0.35736,3,9
0.404,5.05,18,12,10,Brick,0.34048,3,10
0.404,5.05,18,14,10,Brick,0.3313,4,12
0.404,5.05,18,16,10,Brick,0.32116,4,13
0.404,5.05,18,18,10,Brick,0.31456,5,15
0.404,5.05,18,20,10,Brick,0.30845,5,17
0.404,5.05,18,22,10,Brick,0.30349,6,18
0.404,5.05,18,24,10,Brick,0.29868,6,20
0.404,5.05,18,26,10,Brick,0.29574,7,21
0.404,5.05,18,28,10,Brick,0.2918,7,23
0.404,5.05,18,30,10,Brick,0.29006,8,24
0.404,5.05,18,32,10,Brick,0.28673,8,26
0.404,5.05,18,34,10,Brick,0.28573,9,27
0.404,5.05,18,36,10,Brick,0.28284,9,29
0.404,5.05,18,38,10,Brick,0.28233,10,30
0.404,5.05,18,40,10,Brick,0.27977,10,32
0.404,5.05,18,42,10,Brick,0.27932,11,34
0.404,5.05,18,44,10,Brick,0.2773,11,35
0.404,5.05,18,46,10,Brick,0.27676,12,37
0.404,5.05,18,48,10,Brick,0.27526,12,38
0.404,5.05,18,50,10,Brick,0.27467,13,40
0.404,5.05,18,52,10,Brick,0.27355,13,41
0.404,5.05,18,54,10,Brick,0.27293,14,43
0.404,5.05,18,56,10,Brick,0.27209,14,44
0.404,5.05,18,58,10,Brick,0.27146,15,46
0.404,5.05,18,60,10,Brick,0.27064,15,48
0.58075,5.05,18,8,10,Brick,0.27064,15,48
0.58075,5.05,18,10,10,Brick,0.27064,15,48
0.58075,5.05,18,12,10,Brick,0.27064,15,48
0.58075,5.05,18,14,10,Brick,0.27064,15,48
0.58075,5.05,18,16,10,Brick,0.27064,15,48
0.58075,5.05,18,18,10,Brick,0.27064,15,48
0.58075,5.05,18,20,10,Brick,0.27064,15,48
0.58075,5.05,18,22,10,Brick,0.27064,15,48
0.58075,5.05,18,24,10,Brick,0.27064,15,48
0.58075,5.05,18,26,10,Brick,0.27064,15,48
0.58075,5.05,18,28,10,Brick,0.27064,15,48
0.58075,5.05,18,30,10,Brick,0.27064,15,48
0.58075,5.05,18,32,10,Brick,0.27064,15,48
0.58075,5.05,18,34,10,Brick,0.27064,15,48
0.58075,5.05,18,36,10,Brick,0.27064,15,48
0.58075,5.05,18,38,10,Brick,0.27064,15,48
0.58075,5.05,18,40,10,Brick,0.27064,15,48
0.58075,5.05,18,42,10,Brick,0.27064,15,48
0.58075,5.05,18,44,10,Brick,0.27064,15,48
0.58075,5.05,18,46,10,Brick,0.27064,15,48
0.58075,5.05,18,48,10,Brick,0.27064,15,48
0.58075,5.05,18,50,10,Brick,0.27707,15,50
0.58075,5.05,18,52,10,Brick,0.29853,15,52
0.58075,5.05,18,54,10,Brick,0.35068,15,54
0.58075,5.05,18,56,10,Brick,0.35289,16,42
0.58075,5.05,18,58,10,Brick,0.35063,17,44
0.58075,5.05,18,60,10,Brick,0.35174,18,45
0.7575,5.05,18,8,10,Brick,0.35174,18,45
0.7575,5.05,18,10,10,Brick,0.35174,18,45
0.7575,5.05,18,12,10,Brick,0.35174,18,45
0.7575,5.05,18,14,10,Brick,0.35174,18,45
0.7575,5.05,18,16,10,Brick,0.35174,18,45
0.7575,5.05,18,18,10,Brick,0.35174,18,45
0.7575,5.05,18,20,10,Brick,0.35174,18,45
0.7575,5.05,18,22,10,Brick,0.35174,18,45
0.7575,5.05,18,24,10,Brick,0.35174,18,45
0.7575,5.05,18,26,10,Brick,0.35174,18,45
0.7575,5.05,18,28,10,Brick,0.35174,18,45
0.7575,5.05,18,30,10,Brick,0.35174,18,45
0.7575,5.05,18,32,10,Brick,0.35174,18,45
0.7575,5.05,18,34,10,Brick,0.35174,18,45
0.7575,5.05,18,36,10,Brick,0.35174,18,45
0.7575,5.05,18,38,10,Brick,0.35174,18,45
0.7575,5.05,18,40,10,Brick,0.35174,18,45
0.7575,5.05,18,42,10,Brick,0.35174,18,45
0.7575,5.05,18,44,10,Brick,0.35174,18,45
0.7575,5.05,18,46,10,Brick,0.35273,18,46
0.7575,5.05,18,48,10,Brick,0.36258,18,48
0.7575,5.05,18,50,10,Brick,0.38772,17,50
0.7575,5.05,18,52,10,Brick,0.43712,17,37
0.7575,5.05,18,54,10,Brick,0.43918,17,39
0.7575,5.05,18,56,10,Brick,0.43578,18,40
0.7575,5.05,18,58,10,Brick,0.43514,19,42
0.7575,5.05,18,60,10,Brick,0.43636,19,43
0.404,5.05,25,8,50,Stone,0.37227,2,7
0.404,5.05,25,10,50,Stone,0.35904,3,9
0.404,5.05,25,12,50,Stone,0.34429,3,10
0.404,5.05,25,14,50,Stone,0.33373,4,12
0.404,5.05,25,16,50,Stone,0.32531,4,13
0.404,5.05,25,18,50,Stone,0.31757,5,15
0.404,5.05,25,20,50,Stone,0.31167,5,17
0.404,5.05,25,22,50,Stone,0.30688,6,18
0.404,5.05,25,24,50,Stone,0.3022,6,20
0.404,5.05,25,26,50,Stone,0.29941,7,21
0.404,5.05,25,28,50,Stone,0.29555,7,23
0.404,5.05,25,30,50,Stone,0.29392,8,24
0.404,5.05,25,32,50,Stone,0.29064,8,26
0.404,5.05,25,34,50,Stone,0.28974,9,27
0.404,5.05,25,36,50,Stone,0.28688,9,29
0.404,5.05,25,38,50,Stone,0.28605,10,31
0.404,5.05,25,40,50,Stone,0.28392,10,32
0.404,5.05,25,42,50,Stone,0.28299,11,34
0.404,5.05,25,44,50,Stone,0.28153,11,35
0.404,5.05,25,46,50,Stone,0.28056,12,37
0.404,5.05,25,48,50,Stone,0.27955,12,38
0.404,5.05,25,50,50,Stone,0.27857,13,40
0.404,5.05,25,52,50,Stone,0.27779,13,42
0.404,5.05,25,54,50,Stone,0.27691,14,43
0.404,5.05,25,56,50,Stone,0.27613,14,45
0.404,5.05,25,58,50,Stone,0.27552,15,46
0.404,5.05,25,60,50,Stone,0.27473,15,48
0.58075,5.05,25,8,50,Stone,0.27473,15,48
0.58075,5.05,25,10,50,Stone,0.27473,15,48
0.58075,5.05,25,12,50,Stone,0.27473,15,48
0.58075,5.05,25,14,50,Stone,0.27473,15,48
0.58075,5.05,25,16,50,Stone,0.27473,15,48
0.58075,5.05,25,18,50,Stone,0.27473,15,48
0.58075,5.05,25,20,50,Stone,0.27473,15,48
0.58075,5.05,25,22,50,Stone,0.27473,15,48
0.58075,5.05,25,24,50,Stone,0.27473,15,48
0.58075,5.05,25,26,50,Stone,0.27473,15,48
0.58075,5.05,25,28,50,Stone,0.27473,15,48
0.58075,5.05,25,30,50,Stone,0.27473,15,48
0.58075,5.05,25,32,50,Stone,0.27473,15,48
0.58075,5.05,25,34,50,Stone,0.27473,15,48
0.58075,5.05,25,36,50,Stone,0.27473,15,48
0.58075,5.05,25,38,50,Stone,0.27473,15,48
0.58075,5.05,25,40,50,Stone,0.27473,15,48
0.58075,5.05,25,42,50,Stone,0.27473,15,48
0.58075,5.05,25,44,50,Stone,0.27473,15,48
0.58075,5.05,25,46,50,Stone,0.27473,15,48
0.58075,5.05,25,48,50,Stone,0.27473,15,48
0.58075,5.05,25,50,50,Stone,0.28051,15,50
0.58075,5.05,25,52,50,Stone,0.30138,15,52
0.58075,5.05,25,54,50,Stone,0.35303,15,54
0.58075,5.05,25,56,50,Stone,0.35596,16,42
0.58075,5.05,25,58,50,Stone,0.3568,17,44
0.58075,5.05,25,60,50,Stone,0.35552,17,45
0.7575,5.05,25,8,50,Stone,0.35552,17,45
0.7575,5.05,25,10,50,Stone,0.35552,17,45
0.7575,5.05,25,12,50,Stone,0.35552,17,45
0.7575,5.05,25,14,50,Stone,0.35552,17,45
0.7575,5.05,25,16,50,Stone,0.35552,17,45
0.7575,5.05,25,18,50,Stone,0.35552,17,45
0.7575,5.05,25,20,50,Stone,0.35552,17,45
0.7575,5.05,25,22,50,Stone,0.35552,17,45
0.7575,5.05,25,24,50,Stone,0.35552,17,45
0.7575,5.05,25,26,50,Stone,0.35552,17,45
0.7575,5.05,25,28,50,Stone,0.35552,17,45
0.7575,5.05,25,30,50,Stone,0.35552,17,45
0.7575,5.05,25,32,50,Stone,0.35552,17,45
0.7575,5.05,25,34,50,Stone,0.35552,17,45
0.7575,5.05,25,36,50,Stone,0.35552,17,45
0.7575,5.05,25,38,50,Stone,0.35552,17,45
0.7575,5.05,25,40,50,Stone,0.35552,17,45
0.7575,5.05,25,42,50,Stone,0.35552,17,45
0.7575,5.05,25,44,50,Stone,0.35552,17,45
0.7575,5.05,25,46,50,Stone,0.35601,17,46
0.7575,5.05,25,48,50,Stone,0.36459,17,48
0.7575,5.05,25,50,50,Stone,0.38849,17,50
0.7575,5.05,25,52,50,Stone,0.44005,17,52
0.7575,5.05,25,54,50,Stone,0.44256,17,39
0.7575,5.05,25,56,50,Stone,0.44104,18,40
0.7575,5.05,25,58,50,Stone,0.44324,19,42
0.7575,5.05,25,60,50,Stone,0.4399,19,43
0.408,5.1,18,8,10,Brick,0.37121,2,7
0.408,5.1,18,10,10,Brick,0.35736,3,9
0.408,5.1,18,12,10,Brick,0.34048,3,10
0.408,5.1,18,14,10,Brick,0.3313,4,12
0.408,5.1,18,16,10,Brick,0.32116,4,13
0.408,5.1,18,18,10,Brick,0.31456,5,15
0.408,5.1,18,20,10,Brick,0.30845,5,17
0.408,5.1,18,22,10,Brick,0.30349,6,18
0.408,5.1,18,24,10,Brick,0.29868,6,20
0.408,5.1,18,26,10,Brick,0.29574,7,21
0.408,5.1,18,28,10,Brick,0.2918,7,23
0.408,5.1,18,30,10,Brick,0.29006,8,24
0.408,5.1,18,32,10,Brick,0.28673,8,26
0.408,5.1,18,34,10,Brick,0.28573,9,27
0.408,5.1,18,36,10,Brick,0.28284,9,29
0.408,5.1,18,38,10,Brick,0.28233,10,30
0.408,5.1,18,40,10,Brick,0.27977,10,32
0.408,5.1,18,42,10,Brick,0.27932,11,34
0.408,5.1,18,44,10,Brick,0.2773,11,35
0.408,5.1,18,46,10,Brick,0.27676,12,37
0.408,5.1,18,48,10,Brick,0.27526,12,38
0.408,5.1,18,50,10,Brick,0.27467,13,40
0.408,5.1,18,52,10,Brick,0.27355,13,41
0.408,5.1,18,54,10,Brick,0.27293,14,43
0.408,5.1,18,56,10,Brick,0.27209,14,44
0.408,5.1,18,58,10,Brick,0.27146,15,46
0.408,5.1,18,60,10,Brick,0.27064,15,48
0.5865,5.1,18,8,10,Brick,0.27064,15,48
0.5865,5.1,18,10,10,Brick,0.27064,15,48
0.5865,5.1,18,12,10,Brick,0.27064,15,48
0.5865,5.1,18,14,10,Brick,0.27064,15,48
0.5865,5.1,18,16,10,Brick,0.27064,15,48
0.5865,5.1,18,18,10,Brick,0.27064,15,48
0.5865,5.1,18,20,10,Brick,0.27064,15,48
0.5865,5.1,18,22,10,Brick,0.27064,15,48
0.5865,5.1,18,24,10,Brick,0.27064,15,48
0.5865,5.1,18,26,10,Brick,0.27064,15,48
